file_name,turn_number,current_node_id,gpt_ans_node_id,ans_node_id,judgement,current_node_id_index,gpt_ans_node_id_index,ans_node_id_index,distance_from_ans,contains_answer
ES2006b - Voice recognition,5,ES2006b.A.argumentstructs.Erik.7,ES2006b.C.argumentstructs.Erik.8,ES2006b.B.argumentstructs.Erik.9,False,7,6,5,2,True
ES2006b - Voice recognition,6,ES2006b.A.argumentstructs.Erik.8,ES2006b.A.argumentstructs.Erik.6,ES2006b.B.argumentstructs.Erik.9,False,8,3,5,3,True
ES2006b - Voice recognition,7,ES2006b.D.argumentstructs.Erik.5,ES2006b.C.argumentstructs.Erik.8,ES2006b.A.argumentstructs.Erik.8,False,9,6,8,1,True
ES2006b - Voice recognition,8,ES2006b.B.argumentstructs.Erik.10,ES2006b.B.argumentstructs.Erik.9,ES2006b.A.argumentstructs.Erik.8,False,11,5,8,3,True
ES2006b - Voice recognition,9,ES2006b.A.argumentstructs.Erik.9,ES2006b.C.argumentstructs.Erik.8,ES2006b.C.argumentstructs.Erik.9,False,13,6,17,4,False
ES2006b - Voice recognition,10,ES2006b.D.argumentstructs.Erik.6,ES2006b.A.argumentstructs.Erik.7,ES2006b.C.argumentstructs.Erik.9,False,14,7,17,3,False
ES2006b - Voice recognition,11,ES2006b.B.argumentstructs.Erik.11,ES2006b.D.argumentstructs.Erik.5,ES2006b.C.argumentstructs.Erik.9,False,15,9,17,2,False
ES2006b - Voice recognition,12,ES2006b.C.argumentstructs.Erik.9,ES2006b.D.argumentstructs.Erik.6,ES2006b.A.argumentstructs.Erik.8,False,17,14,8,9,False
ES2006b - Voice recognition,13,ES2006b.B.argumentstructs.Erik.12,ES2006b.B.argumentstructs.Erik.11,ES2006b.C.argumentstructs.Erik.9,False,19,15,17,2,True
ES2006b - Voice recognition,14,ES2006b.A.argumentstructs.Erik.10,ES2006b.B.argumentstructs.Erik.12,ES2006b.B.argumentstructs.Erik.12,True,20,19,19,1,True
ES2006b - Voice recognition,15,ES2006b.C.argumentstructs.Erik.10,ES2006b.D.argumentstructs.Erik.6,ES2006b.B.argumentstructs.Erik.12,False,22,14,19,3,True
ES2006b - Voice recognition,16,ES2006b.A.argumentstructs.Erik.11,ES2006b.B.argumentstructs.Erik.12,ES2006b.B.argumentstructs.Erik.12,True,25,19,19,6,True
ES2006b - Voice recognition,17,ES2006b.D.argumentstructs.Erik.7,ES2006b.C.argumentstructs.Erik.10,ES2006b.A.argumentstructs.Erik.11,False,26,22,25,1,True
ES2006d - Flipping open,0,ES2006d.B.argumentstructs.Erik.1,ROOT,ES2006d.A.argumentstructs.Erik.1,NONE,1,0,2,1,False
ES2006d - Flipping open,1,ES2006d.A.argumentstructs.Erik.1,ES2006d.B.argumentstructs.Erik.1,NONE,False,2,1,0,2,False
ES2006d - Flipping open,2,ES2006d.D.argumentstructs.Erik.1,ES2006d.A.argumentstructs.Erik.1,ES2006d.A.argumentstructs.Erik.1,True,4,2,2,2,True
ES2006d - Flipping open,3,ES2006d.A.argumentstructs.Erik.2,ES2006d.A.argumentstructs.Erik.1,ES2006d.D.argumentstructs.Erik.1,False,5,2,4,1,True
ES2006d - Flipping open,4,ES2006d.C.argumentstructs.Erik.1,ES2006d.A.argumentstructs.Erik.2,ES2006d.A.argumentstructs.Erik.2,True,6,5,5,1,True
ES2006d - Flipping open,5,ES2006d.B.argumentstructs.Erik.2,ES2006d.C.argumentstructs.Erik.1,ES2006d.A.argumentstructs.Erik.2,False,7,6,5,2,True
ES2006d - Flipping open,6,ES2006d.B.argumentstructs.Erik.3,ES2006d.A.argumentstructs.Erik.1,ES2006d.A.argumentstructs.Erik.1,True,9,2,2,7,True
ES2006d - Flipping open,7,ES2006d.D.argumentstructs.Erik.2,ES2006d.D.argumentstructs.Erik.1,ES2006d.B.argumentstructs.Erik.3,False,10,4,9,1,True
ES2006d - Flipping open,8,ES2006d.A.argumentstructs.Erik.3,ES2006d.A.argumentstructs.Erik.2,ES2006d.D.argumentstructs.Erik.2,False,11,5,10,1,True
ES2006d - Flipping open,9,ES2006d.C.argumentstructs.Erik.2,ES2006d.D.argumentstructs.Erik.2,ES2006d.D.argumentstructs.Erik.2,True,12,10,10,2,True
ES2006d - Flipping open,10,ES2006d.B.argumentstructs.Erik.4,ES2006d.B.argumentstructs.Erik.2,ES2006d.C.argumentstructs.Erik.2,False,13,7,12,1,True
ES2006d - Flipping open,11,ES2006d.B.argumentstructs.Erik.5,ES2006d.A.argumentstructs.Erik.3,ES2006d.C.argumentstructs.Erik.2,False,14,11,12,2,True
ES2006d - Flipping open,12,ES2006d.D.argumentstructs.Erik.3,ES2006d.B.argumentstructs.Erik.5,ES2006d.B.argumentstructs.Erik.5,True,17,14,14,3,True
ES2006d - Flipping open,13,ES2006d.B.argumentstructs.Erik.6,ES2006d.B.argumentstructs.Erik.5,ES2006d.D.argumentstructs.Erik.3,False,19,14,17,2,True
ES2006d - Flipping open,14,ES2006d.D.argumentstructs.Erik.4,ES2006d.D.argumentstructs.Erik.3,ES2006d.B.argumentstructs.Erik.6,False,20,17,19,1,True
ES2006d - Flipping open,15,ES2006d.A.argumentstructs.Erik.4,ES2006d.B.argumentstructs.Erik.5,ES2006d.D.argumentstructs.Erik.4,False,21,14,20,1,True
ES2006d - Flipping open,16,ES2006d.B.argumentstructs.Erik.7,ES2006d.B.argumentstructs.Erik.6,ES2006d.D.argumentstructs.Erik.4,False,22,19,20,2,True
ES2006d - Flipping open,17,ES2006d.A.argumentstructs.Erik.5,ES2006d.B.argumentstructs.Erik.6,ES2006d.B.argumentstructs.Erik.7,False,23,19,22,1,True
